id,name,russian,url,kind,score,status,volumes,chapters,episodes,episodes_aired,aired_on,released_on
61783,Noroware,,/mangas/61783-noroware,light_novel,0.0,released,3,0,,,2012-12-10,2013-09-10
78099,Sekigahara de Matteru wa,,/mangas/78099-sekigahara-de-matteru-wa,light_novel,0.0,released,2,0,,,2014-07-30,2014-11-29
98344,Concrete Revolutio: Choujin Gensou - Hoshino Kikko no Kiken na Omiai!,,/mangas/98344-concrete-revolutio-choujin-gensou-hoshino-kikko-no-kiken-na-omiai,light_novel,0.0,released,1,12,,,2016-04-28,
63763,Toshokan Meikyuu to Danshou no Himegimi,,/mangas/63763-toshokan-meikyuu-to-danshou-no-himegimi,light_novel,0.0,released,3,0,,,2010-05-25,2010-09-24
63769,Fuusui Shoujo,Девушка по фэншуй,/mangas/63769-fuusui-shoujo,light_novel,0.0,released,3,22,,,2005-07-25,2006-01-25
98934,Boku to Kanojo no Koisuru Music Days,,/mangas/98934-boku-to-kanojo-no-koisuru-music-days,light_novel,0.0,released,1,7,,,2014-10-30,
94112,Sahoutsukai no Shishou-chan,,/mangas/94112-sahoutsukai-no-shishou-chan,light_novel,0.0,released,2,13,,,2015-12-15,2016-03-15
64163,Ryuuoujo wa Ten ni Mau,,/mangas/64163-ryuuoujo-wa-ten-ni-mau,light_novel,0.0,released,5,31,,,2009-11-25,2011-04-25
89576,Kouga no Ruby Wolf,,/mangas/89576-kouga-no-ruby-wolf,light_novel,0.0,released,7,57,,,2005-09-17,2008-04-19
89731,Monster Collection: Rakuin Seminar,,/mangas/89731-monster-collection-rakuin-seminar,light_novel,0.0,released,3,15,,,2010-02-20,2010-09-18
106907,Shikaku no Kamisama,Квалифицированная богиня,/mangas/106907-shikaku-no-kamisama,light_novel,0.0,released,1,0,,,2017-05-10,
134580,"Nichijou dewa Saenai Tada no Ossan, Hontou wa Chijou Saikyou no Senshin",Этот обычный человек — бог войны,/mangas/134580-nichijou-dewa-saenai-tada-no-ossan-hontou-wa-chijou-saikyou-no-senshin,light_novel,0.0,ongoing,0,0,,,2018-08-01,
91752,Okusama wa Maji,,/mangas/91752-okusama-wa-maji,light_novel,0.0,released,1,0,,,1999-04-01,
57975,Choumai Taisen Sismageddon,,/mangas/57975-choumai-taisen-sismageddon,light_novel,0.0,released,2,12,,,2005-12-24,2007-02-28
93017,Gekou Fukanou,,/mangas/93017-gekou-fukanou,light_novel,0.0,released,2,16,,,2015-06-15,2015-09-14
150882,Youhei to Shousetsuka,Наёмник и романистка,/mangas/150882-youhei-to-shousetsuka,light_novel,0.0,ongoing,0,0,,,2019-07-16,
181363,Danjo Hi 1:5 no Sekai demo Futsuu ni Ikirareru to Omotta? Gekiomo Kanjou na Kanojo-tachi ga Mujikaku Danshi ni Hanrou saretara,,/mangas/181363-danjo-hi-1-5-no-sekai-demo-futsuu-ni-ikirareru-to-omotta-gekiomo-kanjou-na-kanojo-tachi-ga-mujikaku-danshi-ni-hanrou-saretara,light_novel,0.0,ongoing,0,0,,,2024-02-09,
71757,Hoshi Umare no Spica,"Спика, рождённая звездопадом",/mangas/71757-hoshi-umare-no-spica,light_novel,0.0,released,3,14,,,2014-04-25,2015-01-23
99214,Sky Fall: Automata to Drifter,,/mangas/99214-sky-fall-automata-to-drifter,light_novel,0.0,released,1,0,,,2015-06-10,
100866,Dekiai Harem: Ou ni Kawareta Houseki-hime,,/mangas/100866-dekiai-harem-ou-ni-kawareta-houseki-hime,light_novel,0.0,released,1,0,,,2016-09-20,
108468,Kuroki Magan no Stranger,,/mangas/108468-kuroki-magan-no-stranger,light_novel,0.0,ongoing,0,0,,,2017-01-07,
102348,Daifugou no Oshiokiai,,/mangas/102348-daifugou-no-oshiokiai,light_novel,0.0,released,1,6,,,2016-10-28,
159528,Sherlock + Academy,,/mangas/159528-sherlock-academy,light_novel,0.0,ongoing,0,0,,,2023-06-23,
105139,Henshuu-san (←Motokano) ni Hakararemashite: Kinyoku Sakka no Koi to Yokubou,,/mangas/105139-henshuu-san-motokano-ni-hakararemashite-kinyoku-sakka-no-koi-to-yokubou,light_novel,0.0,released,1,25,,,2016-03-22,
107303,Do S Haiyuu wa Soushokukei!? Renai Level 0 no Cinderella,,/mangas/107303-do-s-haiyuu-wa-soushokukei-renai-level-0-no-cinderella,light_novel,0.0,released,1,0,,,2017-04-25,
105250,Bianca Overstep,,/mangas/105250-bianca-overstep,light_novel,0.0,released,2,12,,,2017-03-15,
105471,Hitotsu Umi no Pallas Athena,,/mangas/105471-hitotsu-umi-no-pallas-athena,light_novel,0.0,released,3,0,,,2015-02-10,2015-08-08
89979,Tousaku Cross Fight,,/mangas/89979-tousaku-cross-fight,light_novel,0.0,released,1,0,,,2011-01-30,
90113,Gettenrou no Override,,/mangas/90113-gettenrou-no-override,light_novel,0.0,released,1,6,,,2015-06-25,
106290,Anzu no Majo,Абрикосовая ведьма,/mangas/106290-anzu-no-majo,light_novel,0.0,released,1,0,,,2016-05-31,
79147,Tricksters,,/mangas/79147-tricksters,light_novel,0.0,released,6,36,,,2005-06-10,2007-05-10
106587,Boukun Shachou to Keiyaku Dorei,,/mangas/106587-boukun-shachou-to-keiyaku-dorei,light_novel,0.0,released,1,0,,,2015-10-05,
109427,Babuminator,Бабуминатор,/mangas/109427-babuminator,light_novel,0.0,ongoing,0,0,,,2017-09-25,
80061,I=P - Ichapani,,/mangas/80061-i-p-ichapani,light_novel,0.0,released,1,0,,,2014-09-20,
80959,Hatsumono Musume Torimonochou: Samurai Komachi to Hatsujou Nyan Musume,,/mangas/80959-hatsumono-musume-torimonochou-samurai-komachi-to-hatsujou-nyan-musume,light_novel,0.0,released,1,0,,,2014-06-20,
128002,Last Boss Majo wa Katabutsu Juusha to Tawamureru,"Последняя ведьма-босс, сохранившая знания из предыдущего мира",/mangas/128002-last-boss-majo-wa-katabutsu-juusha-to-tawamureru,light_novel,0.0,released,2,0,,,2018-01-12,2018-07-12
81779,Jikan wo Tomete xx Suru Kantan na Oshigoto,,/mangas/81779-jikan-wo-tomete-xx-suru-kantan-na-oshigoto,light_novel,0.0,released,1,8,,,2013-09-20,
103353,Tensei shitara Kaizokuou ni Totsugu no desu ka!,,/mangas/103353-tensei-shitara-kaizokuou-ni-totsugu-no-desu-ka,light_novel,0.0,released,1,8,,,2016-12-01,
89014,Akairo/Romance: Shuuitan,,/mangas/89014-akairo-romance-shuuitan,light_novel,0.0,released,1,3,,,2009-02-10,2009-06-10
66543,Nakigara Hitsugi no Shisha Soseigaku,,/mangas/66543-nakigara-hitsugi-no-shisha-soseigaku,light_novel,0.0,released,1,6,,,2008-10-10,
95643,Period kara Hajimaru Madoukisho,,/mangas/95643-period-kara-hajimaru-madoukisho,light_novel,0.0,released,2,13,,,2016-01-25,2016-09-23
169188,Slime Taikou to Botsuraku Reijou no Angai Shiawase na Konyaku,Счастливая помолвка великого князя слизи и падшей дамы,/mangas/169188-slime-taikou-to-botsuraku-reijou-no-angai-shiawase-na-konyaku,light_novel,0.0,released,3,20,,,2023-02-20,2024-04-19
92451,Aru Hi Totsuzen Bishoujo no Yuurei ni Toritsukarete Shimatta Wake da ga,Однажды в меня внезапно вселился призрак красивой девушки,/mangas/92451-aru-hi-totsuzen-bishoujo-no-yuurei-ni-toritsukarete-shimatta-wake-da-ga,light_novel,0.0,released,1,8,,,2012-06-30,
94199,Ao no Corsair,Синий корсар,/mangas/94199-ao-no-corsair,light_novel,0.0,released,1,0,,,2015-11-10,
94205,Mitsukoi Engage: Ichizu na Koushaku no Amai Yuuwaku,,/mangas/94205-mitsukoi-engage-ichizu-na-koushaku-no-amai-yuuwaku,light_novel,0.0,released,1,0,,,2015-11-13,
98300,Romeo no Sainan,Несчастье Ромео,/mangas/98300-romeo-no-sainan,light_novel,0.0,released,1,0,,,2008-01-10,
98348,"Tadaima, Mitsugetsuchuu! Kishi to Himegimi no Toshi no Sa Marriage + Shinkon Seikatsu ni Kiken na Yuuwaku!?",,/mangas/98348-tadaima-mitsugetsuchuu-kishi-to-himegimi-no-toshi-no-sa-marriage-shinkon-seikatsu-ni-kiken-na-yuuwaku,light_novel,0.0,released,1,13,,,2016-04-30,
98592,Ryuukishi kara Hajimeru Kunizukuri,Начните строить страну с помощью драконьих рыцарей,/mangas/98592-ryuukishi-kara-hajimeru-kunizukuri,light_novel,0.0,ongoing,0,0,,,2016-05-30,
99131,Kanojo wa Totemo Tokeyasui,,/mangas/99131-kanojo-wa-totemo-tokeyasui,light_novel,0.0,ongoing,0,0,,,2016-06-10,
84741,Yutori Gadget: Ichinose Yutori no Hiroshi Hero-ka Keikaku Shidou!,,/mangas/84741-yutori-gadget-ichinose-yutori-no-hiroshi-hero-ka-keikaku-shidou,light_novel,0.0,released,1,8,,,2012-06-30,
86145,Kishiou Kouho no Gavant,,/mangas/86145-kishiou-kouho-no-gavant,light_novel,0.0,released,2,18,,,2015-03-14,2015-07-15
86213,Otome Sakura no Densetsu: Komine Shiro no Mononoke Jikenbo,,/mangas/86213-otome-sakura-no-densetsu-komine-shiro-no-mononoke-jikenbo,light_novel,0.0,released,1,7,,,2012-12-05,
61055,Otomiko! Boku wa Otoko no Miko Musume,,/mangas/61055-otomiko-boku-wa-otoko-no-miko-musume,light_novel,0.0,released,1,10,,,2010-12-27,
87043,Kaiten no Bahamut Tamer,,/mangas/87043-kaiten-no-bahamut-tamer,light_novel,0.0,released,1,0,,,2013-12-12,
93765,Maougoroshi no Ryuukishi,,/mangas/93765-maougoroshi-no-ryuukishi,light_novel,0.0,ongoing,0,0,,,2015-10-22,
62681,Dreamy Dreamer,Сказочный мечтатель,/mangas/62681-dreamy-dreamer,light_novel,0.0,released,1,6,,,2012-10-25,
88302,Tsuki wo mo Kudaku Onahole: Shijou Saidai no Techno Break,,/mangas/88302-tsuki-wo-mo-kudaku-onahole-shijou-saidai-no-techno-break,light_novel,0.0,released,1,0,,,2015-04-24,
70785,Love na Doll!,,/mangas/70785-love-na-doll,light_novel,0.0,released,3,0,,,2012-05-10,2013-01-10
108540,Tokage Shufu.: Hoshikui Dragon to Chikyuu Gohan,,/mangas/108540-tokage-shufu-hoshikui-dragon-to-chikyuu-gohan,light_novel,0.0,ongoing,0,0,,,2017-08-17,
73501,Oute Keika Tori!,,/mangas/73501-oute-keika-tori,light_novel,0.0,released,3,11,,,2014-02-08,2014-11-08
85127,Maou to Yuusha no Kyoudai Kankei,,/mangas/85127-maou-to-yuusha-no-kyoudai-kankei,light_novel,0.0,released,1,0,,,2012-10-10,
86144,Sousei no Ebriot Seed: Heiwa no Shugosha,,/mangas/86144-sousei-no-ebriot-seed-heiwa-no-shugosha,light_novel,0.0,released,1,7,,,2015-02-28,
86313,Tenmei no Dingir Record: Fushi no Kingu,,/mangas/86313-tenmei-no-dingir-record-fushi-no-kingu,light_novel,0.0,released,1,8,,,2015-02-20,
87739,Wakeari Shounin no Kouguuroku,,/mangas/87739-wakeari-shounin-no-kouguuroku,light_novel,0.0,released,0,0,,,2015-04-15,
99031,Itsumademo Chuunibyou!?,,/mangas/99031-itsumademo-chuunibyou,light_novel,0.0,released,1,5,,,2012-04-05,
146087,Kanojo no L: Usotsuki-tachi no Koubousen,Её L: Битва лжецов,/mangas/146087-kanojo-no-l-usotsuki-tachi-no-koubousen,light_novel,0.0,released,1,6,,,2018-08-30,
84739,○×△ Base: Nettori Guchagucha Celluloid,,/mangas/84739-base-nettori-guchagucha-celluloid,light_novel,0.0,released,1,6,,,2011-01-29,
146281,"Konyaku Haki sareta Gakeppuchi Reijou wa, Teikoku no Koutei Denka to Musubareru",,/mangas/146281-konyaku-haki-sareta-gakeppuchi-reijou-wa-teikoku-no-koutei-denka-to-musubareru,light_novel,0.0,ongoing,0,0,,,2022-04-25,
78097,Senjin no Elias to Senkou no Lena,,/mangas/78097-senjin-no-elias-to-senkou-no-lena,light_novel,0.0,released,1,0,,,2014-07-18,
100428,Femme Fatale: Nessa no Ghazal,,/mangas/100428-femme-fatale-nessa-no-ghazal,light_novel,0.0,released,1,6,,,2011-06-06,
101571,Ookami Hakushaku ni Kiss no Gohoubi wo,,/mangas/101571-ookami-hakushaku-ni-kiss-no-gohoubi-wo,light_novel,0.0,released,1,6,,,2013-03-05,
101952,Ryoukataomoi no Mitsugetsu: Koushaku-sama wa Furachi na Yuugi ga Osuki,,/mangas/101952-ryoukataomoi-no-mitsugetsu-koushaku-sama-wa-furachi-na-yuugi-ga-osuki,light_novel,0.0,released,1,7,,,2015-06-02,
163975,Karasu Hyakka,Ворон тысячи цветов,/mangas/163975-karasu-hyakka,novel,0.0,ongoing,0,0,,,2018-05-10,
61523,Choutei Shoujo Sapphire,,/mangas/61523-choutei-shoujo-sapphire,light_novel,0.0,released,2,11,,,2011-06-18,2011-09-17
61649,Chousou: Mada Ningen ja Nai,,/mangas/61649-chousou-mada-ningen-ja-nai,light_novel,0.0,released,1,0,,,2013-05-17,
109041,Gensou Sensen,Фронт иллюзий,/mangas/109041-gensou-sensen,light_novel,0.0,released,1,8,,,2017-09-22,
107423,Musekinin Sangokushi,,/mangas/107423-musekinin-sangokushi,light_novel,0.0,released,10,81,,,1997-05-20,1998-10-16
85339,Meitantei x Furyou x Riajuu x Chijo x Duelist,,/mangas/85339-meitantei-x-furyou-x-riajuu-x-chijo-x-duelist,light_novel,0.0,released,2,25,,,2015-02-01,2015-05-01
110327,"Kinrou Madoushi ga, Kawaii Yome to Kurashitara? ""Hai, Shiawase desu!""",,/mangas/110327-kinrou-madoushi-ga-kawaii-yome-to-kurashitara-hai-shiawase-desu,light_novel,0.0,ongoing,0,0,,,2017-11-01,
66775,Gadget,,/mangas/66775-gadget,light_novel,0.0,released,5,26,,,2009-07-01,2010-01-01
58331,Kemono no Kanzume,,/mangas/58331-kemono-no-kanzume,light_novel,0.0,released,1,9,,,2013-02-19,
59551,Souten no Samurai,,/mangas/59551-souten-no-samurai,light_novel,0.0,released,2,15,,,2013-07-25,2014-09-25
105272,CEO no Okiniiri: Hisho wa Office de Amaku Midasare,,/mangas/105272-ceo-no-okiniiri-hisho-wa-office-de-amaku-midasare,light_novel,0.0,released,1,6,,,2016-04-25,
106778,Sekiyu-chan (Yome),,/mangas/106778-sekiyu-chan-yome,light_novel,0.0,released,1,7,,,2017-05-20,
80987,Aakuma Detekuuru: Chikashitsu no Akuma,,/mangas/80987-aakuma-detekuuru-chikashitsu-no-akuma,light_novel,0.0,released,1,0,,,2004-12-10,
128016,Akuyaku Reijou no Ani ni Narimashite,,/mangas/128016-akuyaku-reijou-no-ani-ni-narimashite,light_novel,0.0,released,1,3,,,2018-05-02,
148882,Mimicry Girls,Мимикрирующие девушки,/mangas/148882-mimicry-girls,light_novel,0.0,ongoing,0,0,,,2022-07-08,
16027,Missin',,/mangas/16027-missin,light_novel,0.0,released,2,0,,,2000-01-01,
101809,Isekai no Sata mo Kaneshidai,,/mangas/101809-isekai-no-sata-mo-kaneshidai,light_novel,0.0,ongoing,0,0,,,2016-10-31,
101935,Wanko na Onzoushi to Hatsujou: Amaama Dousei Life,,/mangas/101935-wanko-na-onzoushi-to-hatsujou-amaama-dousei-life,light_novel,0.0,released,1,0,,,2016-11-05,
80809,Genwaku no Divine Doll: Eye Knows Heaven,,/mangas/80809-genwaku-no-divine-doll-eye-knows-heaven,light_novel,0.0,released,1,0,,,2014-10-10,
81147,Sengoku Yawoyorozu,,/mangas/81147-sengoku-yawoyorozu,light_novel,0.0,released,3,17,,,2014-10-24,2015-05-25
102620,Jinsei: Petit,,/mangas/102620-jinsei-petit,light_novel,0.0,released,1,42,,,2016-11-18,
82175,Shikkoku no Regret,,/mangas/82175-shikkoku-no-regret,light_novel,0.0,released,1,0,,,2014-09-03,
60247,Kenran! Teito Shoujo Tanteidan: Akai Bouryaku wo Ute!,,/mangas/60247-kenran-teito-shoujo-tanteidan-akai-bouryaku-wo-ute,light_novel,0.0,released,1,7,,,2009-11-30,
65587,Tetsuwan Raider,,/mangas/65587-tetsuwan-raider,light_novel,0.0,released,5,0,,,2009-11-20,2011-06-18
66719,Six Bolts,Шесть болтов,/mangas/66719-six-bolts,light_novel,0.0,released,3,0,,,2001-12-25,2003-12-25
100553,Fairy Tale Wedding: Kaikan Diary,Сказочная свадьба: Дневник наслаждений,/mangas/100553-fairy-tale-wedding-kaikan-diary,light_novel,0.0,released,1,6,,,2012-03-05,
172044,"Umidori Tougetsu no ""Detarame"" na Jijou",,/mangas/172044-umidori-tougetsu-no-detarame-na-jijou,light_novel,0.0,ongoing,0,0,,,2021-11-25,
101752,Instant Vision: 3-punkan no Miraishi Senkoku,,/mangas/101752-instant-vision-3-punkan-no-miraishi-senkoku,light_novel,0.0,released,1,6,,,2016-11-01,
166355,Ryuu Taikou no Senzoku Jijo wa Goenryo shitai!: Tensei-saki no Okyuuji Aite wa Zense no Moto Konyakusha deshita,,/mangas/166355-ryuu-taikou-no-senzoku-jijo-wa-goenryo-shitai-tensei-saki-no-okyuuji-aite-wa-zense-no-moto-konyakusha-deshita,light_novel,0.0,ongoing,0,0,,,2022-02-12,
99960,Buki no Koukyuu Monogatari,,/mangas/99960-buki-no-koukyuu-monogatari,light_novel,0.0,ongoing,0,0,,,2016-08-10,
101936,Tour de Girls!!,,/mangas/101936-tour-de-girls,light_novel,0.0,released,0,0,,,2016-11-02,
75805,Tenkuu no Lily,Небо Лили,/mangas/75805-tenkuu-no-lily,light_novel,0.0,released,1,0,,,2010-03-20,
107924,Kimi ni Ayamaritakute Ore wa,Я хочу извиниться перед тобой,/mangas/107924-kimi-ni-ayamaritakute-ore-wa,light_novel,0.0,released,1,7,,,2017-06-30,
107925,Futago Kissa to Akuma no Ryourisho,Кафе-близнецы и кулинарная книга дьявола,/mangas/107925-futago-kissa-to-akuma-no-ryourisho,light_novel,0.0,ongoing,0,0,,,2017-06-30,
108877,Sex Friend: Boku no Tenshi Akuma-chan,,/mangas/108877-sex-friend-boku-no-tenshi-akuma-chan,light_novel,0.0,released,1,7,,,2014-06-27,
108910,Ingoku ni Ochita Kunoichi,,/mangas/108910-ingoku-ni-ochita-kunoichi,light_novel,0.0,released,1,0,,,2017-04-14,
88665,Custom Child,Искусственный ребёнок,/mangas/88665-custom-child,light_novel,0.0,released,1,0,,,2005-04-25,
108966,Onna Kishi Collection,,/mangas/108966-onna-kishi-collection,light_novel,0.0,released,2,11,,,2017-09-01,2018-03-02
110247,"Mayo no Ou: Bou Oote Mayonnaise Kaisha Shain no Mago to Onna Kishi, Isekai de ""Mitsubaiou"" to Naru",,/mangas/110247-mayo-no-ou-bou-oote-mayonnaise-kaisha-shain-no-mago-to-onna-kishi-isekai-de-mitsubaiou-to-naru,light_novel,0.0,ongoing,0,0,,,2017-11-22,
89487,Cantarella: Gifu to Ani ni Aisarete,,/mangas/89487-cantarella-gifu-to-ani-ni-aisarete,light_novel,0.0,released,1,0,,,2014-06-13,
80251,My Fair Sister,Моя прекрасная сестра,/mangas/80251-my-fair-sister,light_novel,0.0,released,2,0,,,2007-03-30,2007-10-29
80259,Nakanaide Stray Sheep,"Не плачь, заблудшая овечка",/mangas/80259-nakanaide-stray-sheep,light_novel,0.0,released,3,0,,,2003-09-03,2004-07-01
90154,Ai to Kanashimi no Esperman,Эсперман любви и грусти,/mangas/90154-ai-to-kanashimi-no-esperman,light_novel,0.0,released,1,7,,,2005-10-20,
90721,Shotgun Deka,,/mangas/90721-shotgun-deka,light_novel,0.0,released,3,20,,,2001-12-23,2002-08-26
101109,Ama Love Sadistic: Osananajimi wa Do S na Oresama Kizoku,,/mangas/101109-ama-love-sadistic-osananajimi-wa-do-s-na-oresama-kizoku,light_novel,0.0,released,1,9,,,2015-02-18,
92021,Barrier Cracker,Разрушитель барьеров,/mangas/92021-barrier-cracker,light_novel,0.0,released,2,0,,,2015-08-08,2015-10-10
102051,Amai Oshioki wo Kimi ni,Сладкое наказание для тебя,/mangas/102051-amai-oshioki-wo-kimi-ni,light_novel,0.0,released,1,1,,,2013-07-03,
92253,Hyouri Sekai no Soma Cube,,/mangas/92253-hyouri-sekai-no-soma-cube,light_novel,0.0,released,2,11,,,2011-01-29,2011-08-29
104465,Nanatose Miiku to Kyokou no Ou,,/mangas/104465-nanatose-miiku-to-kyokou-no-ou,light_novel,0.0,released,3,16,,,2008-08-19,2009-05-19
136301,Kisaragi-san Coming Out,,/mangas/136301-kisaragi-san-coming-out,light_novel,0.0,released,1,11,,,2018-03-01,
104466,Nanatose Miiku to Kyokou no Ou 1999,,/mangas/104466-nanatose-miiku-to-kyokou-no-ou-1999,light_novel,0.0,released,1,7,,,2009-09-18,
105776,Joou-sama Debut Shimashita.,,/mangas/105776-joou-sama-debut-shimashita,light_novel,0.0,released,1,6,,,2015-03-09,
105822,Razensia Teikoku Haneiki,,/mangas/105822-razensia-teikoku-haneiki,light_novel,0.0,ongoing,0,0,,,2017-04-15,
106111,Near Dead No.7,Почти мёртвый №7,/mangas/106111-near-dead-no-7,light_novel,0.0,ongoing,0,0,,,2017-04-08,
73671,L.A.T.: Kyuushuu! Matsukita Koukou Houritsu Soudan-bu,,/mangas/73671-l-a-t-kyuushuu-matsukita-koukou-houritsu-soudan-bu,light_novel,0.0,released,2,0,,,2014-07-03,2015-03-03
90719,Girl's Underground,,/mangas/90719-girl-s-underground,light_novel,0.0,released,1,7,,,2010-06-18,
90716,"Itsuka, Yuusha Datta Shounen",,/mangas/90716-itsuka-yuusha-datta-shounen,light_novel,0.0,released,1,7,,,2010-02-19,
90733,Onmyou no Miyako,,/mangas/90733-onmyou-no-miyako,light_novel,0.0,paused,5,0,,,2001-02-10,2007-03-10
92027,Toy Joy Pop,Игрушка Джой Поп,/mangas/92027-toy-joy-pop,light_novel,0.0,released,1,11,,,2006-09-01,
94208,"Kamisama ni Narimashite, Series",,/mangas/94208-kamisama-ni-narimashite-series,light_novel,0.0,released,3,24,,,2015-11-14,2016-09-15
76029,M no Folklore,,/mangas/76029-m-no-folklore,light_novel,0.0,released,3,19,,,2007-07-18,2008-01-01
77711,Suteinu Shoujo ni Chikai no Kiss,,/mangas/77711-suteinu-shoujo-ni-chikai-no-kiss,light_novel,0.0,released,1,6,,,2013-04-23,
96459,Shin Happy Seven,Счастливая семёрка: Продолжение,/mangas/96459-shin-happy-seven,light_novel,0.0,released,9,0,,,2003-04-01,2004-12-01
134943,Eldias Road: Megami ni Moratta Zettai Shinanai Kyuukyoku Skill de Nanatsu no Dungeon wo Kouryaku suru,Захват семи подземелий Элдиаса с божественным навыком!,/mangas/134943-eldias-road-megami-ni-moratta-zettai-shinanai-kyuukyoku-skill-de-nanatsu-no-dungeon-wo-kouryaku-suru,light_novel,0.0,ongoing,0,0,,,2020-11-02,
28198,Totsugeki Oujo,Штурмовая принцесса,/mangas/28198-totsugeki-oujo,light_novel,0.0,released,1,7,,,2009-02-25,
107316,"Zenbu, Oshiete? Kono Koi Mada Sotsugyou Dekizu ni Imasu",,/mangas/107316-zenbu-oshiete-kono-koi-mada-sotsugyou-dekizu-ni-imasu,light_novel,0.0,released,1,11,,,2016-05-20,
109699,OL Erotic Over 25,,/mangas/109699-ol-erotic-over-25,light_novel,0.0,released,1,0,,,2017-02-17,
84967,Tamafu! Tama Daigaku Fuzoku Chounouryokuka,,/mangas/84967-tamafu-tama-daigaku-fuzoku-chounouryokuka,light_novel,0.0,released,1,4,,,2015-01-25,
85633,Meijite! Fukujuu Fraulein: à la carte,,/mangas/85633-meijite-fukujuu-fraulein-la-carte,light_novel,0.0,released,1,6,,,2010-04-30,
82779,Diavolo no Sahanji,,/mangas/82779-diavolo-no-sahanji,light_novel,0.0,released,1,13,,,2014-12-01,
110331,Isekai no Hate de Kaitaku Gohan!: Zashiki Warashi to Mezasu Kaiteki Slow Life,,/mangas/110331-isekai-no-hate-de-kaitaku-gohan-zashiki-warashi-to-mezasu-kaiteki-slow-life,light_novel,0.0,ongoing,0,0,,,2017-11-10,
86153,"Yuuki-chan, Tonari no Sekai wa Honto ni Aru no ka Nya? Yukine Life Logging!",,/mangas/86153-yuuki-chan-tonari-no-sekai-wa-honto-ni-aru-no-ka-nya-yukine-life-logging,light_novel,0.0,released,1,9,,,2014-10-02,
54355,Tokyo Koutei☆Houjou Renka,Императрица Токио — Рэнка Ходжо,/mangas/54355-tokyo-koutei-houjou-renka,light_novel,0.0,released,13,0,,,2009-01-31,2014-03-29
55327,Sweet☆Line,Сладкая линия,/mangas/55327-sweet-line,light_novel,0.0,released,5,20,,,2009-05-10,2012-06-10
86982,Onitsuki Hime Series,,/mangas/86982-onitsuki-hime-series,light_novel,0.0,released,2,15,,,2015-03-04,2015-08-04
59829,Kinniku no Kami Muscle,,/mangas/59829-kinniku-no-kami-muscle,light_novel,0.0,released,2,0,,,2012-06-10,2012-09-10
84391,"Toaru Ame no Hi, Koakuma Bitch ni Semararete",,/mangas/84391-toaru-ame-no-hi-koakuma-bitch-ni-semararete,light_novel,0.0,released,1,0,,,2013-12-20,
84399,Shiro to Kuro no Rinkai: Kowareta Kanojo no Miru Yume wa,,/mangas/84399-shiro-to-kuro-no-rinkai-kowareta-kanojo-no-miru-yume-wa,light_novel,0.0,released,1,0,,,2014-12-19,
85629,Tenmou Enjou Kagutsuchi,,/mangas/85629-tenmou-enjou-kagutsuchi,light_novel,0.0,released,3,12,,,2014-08-19,2015-04-17
107072,Stylish Buki-ya,Стильный оружейный магазин,/mangas/107072-stylish-buki-ya,light_novel,0.0,ongoing,0,0,,,2017-05-31,
89063,Paradise Lost,Потерянный рай,/mangas/89063-paradise-lost,light_novel,0.0,released,1,15,,,2009-09-29,
87419,Seihoshu no Shinohara-san,,/mangas/87419-seihoshu-no-shinohara-san,light_novel,0.0,released,3,13,,,2011-10-25,2012-05-25
61925,Enkan no Paradigm,,/mangas/61925-enkan-no-paradigm,light_novel,0.0,released,1,0,,,2009-11-20,
87747,Kamen Hakushaku to Dansou no Otome,,/mangas/87747-kamen-hakushaku-to-dansou-no-otome,light_novel,0.0,released,1,0,,,2014-12-25,
87767,Tsuki no Ou to Kami no Houseki: Sheikh no Ryakudatsuai,,/mangas/87767-tsuki-no-ou-to-kami-no-houseki-sheikh-no-ryakudatsuai,light_novel,0.0,released,1,8,,,2013-10-03,
64345,Harmonizer Elion,,/mangas/64345-harmonizer-elion,light_novel,0.0,released,4,24,,,2002-11-20,2004-02-20
66125,Tama◇Nama,,/mangas/66125-tama-nama,light_novel,0.0,released,7,63,,,2007-07-01,2009-02-01
66947,Kimi to Aruku Hidamari wo,,/mangas/66947-kimi-to-aruku-hidamari-wo,light_novel,0.0,released,4,0,,,2007-12-10,2009-03-10
160625,"Kougekiryoku Zero kara Hajimeru Kenseitan: Osananajimi no Koujo ni Suterare Mahou Gakuen ni Nyuugaku shitara, Maou to Keiyaku suru Koto ni Natta",,/mangas/160625-kougekiryoku-zero-kara-hajimeru-kenseitan-osananajimi-no-koujo-ni-suterare-mahou-gakuen-ni-nyuugaku-shitara-maou-to-keiyaku-suru-koto-ni-natta,light_novel,0.0,ongoing,0,0,,,2023-05-25,
160721,Hagane no Renkinjutsushi,Стальной алхимик,/mangas/160721-hagane-no-renkinjutsushi,novel,0.0,released,3,0,,,2004-07-30,2005-11-21
83477,Manager no M wa Do M no M!,,/mangas/83477-manager-no-m-wa-do-m-no-m,light_novel,0.0,released,1,8,,,2014-05-23,
83475,Shinku no Seishokusha Serena: Inwaku no Keiyaku,,/mangas/83475-shinku-no-seishokusha-serena-inwaku-no-keiyaku,light_novel,0.0,released,1,4,,,2014-02-21,
81363,Chijou de Ichiban Ikenai Chijou,,/mangas/81363-chijou-de-ichiban-ikenai-chijou,light_novel,0.0,released,1,6,,,2014-02-21,
